"01";"603";"437";"103";"5";"2";"с Нижнепайва";;;"149";"3";02.02.2016;01.03.2016
"01";"603";"437";"106";"8";"2";"с Павловка";;;"000";"0";14.06.2013;01.01.2014
"01";"603";"437";"111";"2";"2";"с Покровка";;;"000";"0";14.06.2013;01.01.2014
"01";"603";"437";"116";"7";"2";"п Рыбные Борки";;;"000";"0";14.06.2013;01.01.2014
"01";"603";"455";"000";"2";"1";"Паклинский сельсовет";"с Паклино";;"000";"0";14.06.2013;01.01.2014
"01";"603";"455";"000";"2";"2";"Населенные пункты, входящие в состав сельского поселения Паклинский сельсовет Баевского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"603";"455";"101";"1";"2";"с Паклино";;;"000";"0";14.06.2013;01.01.2014
"01";"603";"455";"106";"6";"2";"с Сафроново";;;"000";"0";14.06.2013;01.01.2014
"01";"603";"458";"000";"4";"1";"Плотавский сельсовет";"с Плотава";;"000";"0";14.06.2013;01.01.2014
"01";"603";"458";"000";"4";"2";"Населенные пункты, входящие в состав сельского поселения Плотавский сельсовет Баевского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"603";"458";"101";"3";"2";"с Плотава";;;"000";"0";14.06.2013;01.01.2014
"01";"603";"458";"106";"8";"2";"с Чуманка";;;"000";"0";14.06.2013;01.01.2014
"01";"603";"469";"000";"8";"1";"Прослаухинский сельсовет";"с Прослауха";;"000";"0";14.06.2013;01.01.2014
"01";"603";"469";"000";"8";"2";"Населенные пункты, входящие в состав сельского поселения Прослаухинский сельсовет Баевского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"603";"469";"101";"7";"2";"с Прослауха";;;"000";"0";14.06.2013;01.01.2014
"01";"603";"469";"106";"1";"2";"п Капустинка";;;"000";"0";14.06.2013;01.01.2014
"01";"603";"480";"000";"5";"1";"Ситниковский сельсовет";"с Ситниково";;"000";"0";14.06.2013;01.01.2014
"01";"603";"480";"000";"5";"2";"Населенные пункты, входящие в состав сельского поселения Ситниковский сельсовет Баевского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"603";"480";"101";"4";"2";"с Ситниково";;;"000";"0";14.06.2013;01.01.2014
"01";"604";"000";"000";"7";"1";"Бийский муниципальный район";"г Бийск";"Пояснение: входит в состав городского округа город Бийск";"000";"0";14.06.2013;01.01.2014
"01";"604";"400";"000";"9";"1";"Сельские поселения Бийского муниципального района/";;;"000";"0";14.06.2013;01.01.2014
"01";"604";"410";"000";"5";"1";"Большеугреневский сельсовет";"с Большеугренево";;"000";"0";14.06.2013;01.01.2014
"01";"604";"410";"000";"5";"2";"Населенные пункты, входящие в состав сельского поселения Большеугреневский сельсовет Бийского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"604";"410";"101";"4";"2";"с Большеугренево";;;"000";"0";14.06.2013;01.01.2014
"01";"604";"415";"000";"1";"1";"Верх-Бехтемирский сельсовет";"с Верх-Бехтемир";;"000";"0";14.06.2013;01.01.2014
"01";"604";"415";"000";"1";"2";"Населенные пункты, входящие в состав сельского поселения Верх-Бехтемирский сельсовет Бийского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"604";"415";"101";"0";"2";"с Верх-Бехтемир";;;"000";"0";14.06.2013;01.01.2014
"01";"604";"417";"000";"6";"1";"Верх-Катунский сельсовет";"с Верх-Катунское";;"000";"0";14.06.2013;01.01.2014
"01";"604";"417";"000";"6";"2";"Населенные пункты, входящие в состав сельского поселения Верх-Катунский сельсовет Бийского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"604";"417";"101";"5";"2";"с Верх-Катунское";;;"000";"0";14.06.2013;01.01.2014
"01";"604";"417";"106";"5";"2";"п Междуречье";;;"000";"0";14.06.2013;01.01.2014
"01";"604";"417";"111";"4";"2";"п Усть-Катунь";;;"000";"0";14.06.2013;01.01.2014
"01";"604";"417";"116";"9";"2";"п Чуйский";;;"000";"0";14.06.2013;01.01.2014
"01";"604";"422";"000";"6";"1";"Енисейский сельсовет";"с Енисейское";;"000";"0";14.06.2013;01.01.2014
"01";"604";"422";"000";"6";"2";"Населенные пункты, входящие в состав сельского поселения Енисейский сельсовет Бийского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"604";"422";"101";"5";"2";"с Енисейское";;;"000";"0";14.06.2013;01.01.2014
"01";"604";"424";"000";"0";"1";"Заринский сельсовет";"п Заря";;"000";"0";14.06.2013;01.01.2014
"01";"604";"424";"000";"0";"2";"Населенные пункты, входящие в состав сельского поселения Заринский сельсовет Бийского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"604";"424";"101";"2";"2";"п Заря";;;"000";"0";14.06.2013;01.01.2014
"01";"604";"424";"106";"4";"2";"с Старая Чемровка";;;"000";"0";14.06.2013;01.01.2014
"01";"604";"424";"111";"9";"2";"п Студенческий";;;"000";"0";14.06.2013;01.01.2014
"01";"604";"434";"000";"7";"1";"Калининский сельсовет";"с Стан-Бехтемир";;"000";"0";14.06.2013;01.01.2014
"01";"604";"434";"000";"7";"2";"Населенные пункты, входящие в состав сельского поселения Калининский сельсовет Бийского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"604";"434";"101";"6";"2";"с Стан-Бехтемир";;;"000";"0";14.06.2013;01.01.2014
"01";"604";"437";"000";"9";"1";"Лесной сельсовет";"с Лесное";;"000";"0";14.06.2013;01.01.2014
"01";"604";"437";"000";"9";"2";"Населенные пункты, входящие в состав сельского поселения Лесной сельсовет Бийского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"604";"437";"101";"8";"2";"с Лесное";;;"000";"0";14.06.2013;01.01.2014
"01";"604";"437";"106";"2";"2";"п Амурский";;;"000";"0";14.06.2013;01.01.2014
"01";"604";"455";"000";"7";"1";"Малоенисейский сельсовет";"с Малоенисейское";;"000";"0";14.06.2013;01.01.2014
"01";"604";"455";"000";"7";"2";"Населенные пункты, входящие в состав сельского поселения Малоенисейский сельсовет Бийского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"604";"455";"101";"6";"2";"с Малоенисейское";;;"000";"0";14.06.2013;01.01.2014
"01";"604";"455";"106";"0";"2";"п Семеновод";;;"000";"0";14.06.2013;01.01.2014
"01";"604";"459";"000";"6";"1";"Малоугреневский сельсовет";"с Малоугренево";;"000";"0";14.06.2013;01.01.2014
"01";"604";"459";"000";"6";"2";"Населенные пункты, входящие в состав сельского поселения Малоугреневский сельсовет Бийского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"604";"459";"101";"5";"2";"с Малоугренево";;;"000";"0";14.06.2013;01.01.2014
"01";"604";"459";"106";"6";"2";"п Боровой";;;"000";"0";14.06.2013;01.01.2014
"01";"604";"459";"111";"4";"2";"п Пригородный";;;"000";"0";14.06.2013;01.01.2014
"01";"604";"464";"000";"6";"1";"Новиковский сельсовет";"с Новиково";;"000";"0";14.06.2013;01.01.2014
"01";"604";"464";"000";"6";"2";"Населенные пункты, входящие в состав сельского поселения Новиковский сельсовет Бийского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"604";"464";"101";"5";"2";"с Новиково";;;"000";"0";14.06.2013;01.01.2014
"01";"604";"464";"106";"9";"2";"п Бехтемир-Аникино";;;"000";"0";14.06.2013;01.01.2014
"01";"604";"464";"111";"4";"2";"п Промышленный";;;"000";"0";14.06.2013;01.01.2014
"01";"604";"470";"000";"3";"1";"Первомайский сельсовет";"с Первомайское";;"000";"0";14.06.2013;01.01.2014
"01";"604";"470";"000";"3";"2";"Населенные пункты, входящие в состав сельского поселения Первомайский сельсовет Бийского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"604";"470";"101";"2";"2";"с Первомайское";;;"000";"0";14.06.2013;01.01.2014
"01";"604";"470";"106";"7";"2";"п Берёзовая Горка";;;"000";"0";14.06.2013;01.01.2014
"01";"604";"470";"111";"1";"2";"п Восточный";;;"000";"0";14.06.2013;01.01.2014
"01";"604";"470";"116";"6";"2";"п Ягодный";;;"000";"0";14.06.2013;01.01.2014
"01";"604";"470";"121";"0";"2";"п Ясная Поляна";;;"000";"0";14.06.2013;01.01.2014
"01";"604";"480";"000";"1";"1";"Светлоозёрский сельсовет";"с Светлоозёрское";;"000";"0";14.06.2013;01.01.2014
"01";"604";"480";"000";"1";"2";"Населенные пункты, входящие в состав сельского поселения Светлоозёрский сельсовет Бийского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"604";"480";"101";"9";"2";"с Светлоозёрское";;;"000";"0";14.06.2013;01.01.2014
"01";"604";"480";"106";"3";"2";"п Заозёрный";;;"000";"0";14.06.2013;01.01.2014
"01";"604";"480";"111";"8";"2";"п Полеводка";;;"000";"0";14.06.2013;01.01.2014
"01";"604";"483";"000";"1";"1";"Сростинский сельсовет";"с Сростки";;"000";"0";14.06.2013;01.01.2014
"01";"604";"483";"000";"1";"2";"Населенные пункты, входящие в состав сельского поселения Сростинский сельсовет Бийского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"604";"483";"101";"0";"2";"с Сростки";;;"000";"0";14.06.2013;01.01.2014
"01";"604";"483";"106";"5";"2";"п Образцовка";;;"000";"0";14.06.2013;01.01.2014
"01";"604";"483";"111";"4";"2";"п Предгорный";;;"000";"0";14.06.2013;01.01.2014
"01";"604";"488";"000";"8";"1";"Усятский сельсовет";"с Усятское";;"000";"0";14.06.2013;01.01.2014
"01";"604";"488";"000";"8";"2";"Населенные пункты, входящие в состав сельского поселения Усятский сельсовет Бийского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"604";"488";"101";"7";"2";"с Усятское";;;"000";"0";14.06.2013;01.01.2014
"01";"604";"488";"106";"1";"2";"с Ключи";;;"000";"0";14.06.2013;01.01.2014
"01";"604";"488";"111";"6";"2";"п Мальцева Курья";;;"000";"0";14.06.2013;01.01.2014
"01";"604";"495";"000";"2";"1";"Шебалинский сельсовет";"с Шебалино";;"000";"0";14.06.2013;01.01.2014
"01";"604";"495";"000";"2";"2";"Населенные пункты, входящие в состав сельского поселения Шебалинский сельсовет Бийского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"604";"495";"101";"1";"2";"с Шебалино";;;"000";"0";14.06.2013;01.01.2014
"01";"604";"495";"106";"6";"2";"п Степной";;;"000";"0";14.06.2013;01.01.2014
